open_time,open,high,low,close,volume
2026-03-11 22:02:00+00:00,2072.0,2072.0,2070.74,2070.74,736.748
2026-03-11 22:03:00+00:00,2070.75,2070.75,2069.41,2069.78,977.254
2026-03-11 22:04:00+00:00,2069.79,2071.89,2069.5,2071.62,865.892
2026-03-11 22:05:00+00:00,2071.63,2071.86,2070.74,2071.08,644.071
2026-03-11 22:06:00+00:00,2071.08,2071.34,2069.79,2070.64,732.299
2026-03-11 22:07:00+00:00,2070.64,2071.26,2070.05,2070.05,826.677
2026-03-11 22:08:00+00:00,2070.05,2070.83,2070.0,2070.18,544.913
2026-03-11 22:09:00+00:00,2070.18,2070.19,2069.17,2069.32,488.691
2026-03-11 22:10:00+00:00,2069.31,2069.84,2069.06,2069.74,481.87
2026-03-11 22:11:00+00:00,2069.74,2069.82,2068.57,2069.81,1479.606
2026-03-11 22:12:00+00:00,2069.82,2074.67,2069.81,2074.32,1694.5
2026-03-11 22:13:00+00:00,2074.31,2083.85,2073.63,2080.6,35661.677
2026-03-11 22:14:00+00:00,2080.6,2080.6,2078.0,2078.88,10022.005
2026-03-11 22:15:00+00:00,2078.88,2079.23,2077.25,2077.26,2586.07
2026-03-11 22:16:00+00:00,2077.26,2078.3,2075.8,2077.2,1634.04
2026-03-11 22:17:00+00:00,2077.2,2077.31,2076.43,2076.99,932.615
2026-03-11 22:18:00+00:00,2076.99,2077.47,2076.68,2076.9,1244.409
2026-03-11 22:19:00+00:00,2076.91,2076.91,2075.0,2076.14,2166.992
2026-03-11 22:20:00+00:00,2076.13,2076.14,2073.07,2073.26,2164.834
2026-03-11 22:21:00+00:00,2073.26,2073.54,2069.39,2070.64,4349.639
2026-03-11 22:22:00+00:00,2070.64,2072.32,2070.64,2072.16,1620.447
2026-03-11 22:23:00+00:00,2072.17,2072.32,2070.7,2071.43,1609.784
2026-03-11 22:24:00+00:00,2071.43,2071.43,2069.31,2069.32,709.161
2026-03-11 22:25:00+00:00,2069.31,2071.29,2069.31,2071.08,756.802
2026-03-11 22:26:00+00:00,2071.09,2071.34,2069.29,2070.56,908.126
2026-03-11 22:27:00+00:00,2070.57,2070.57,2069.4,2069.57,834.731
2026-03-11 22:28:00+00:00,2069.58,2069.58,2066.8,2067.96,2430.55
2026-03-11 22:29:00+00:00,2067.96,2068.95,2066.55,2067.55,2333.041
2026-03-11 22:30:00+00:00,2067.55,2069.74,2067.0,2067.38,1701.887
2026-03-11 22:31:00+00:00,2067.38,2068.0,2066.01,2066.01,2030.267
2026-03-11 22:32:00+00:00,2066.02,2068.0,2066.0,2067.57,1798.455
2026-03-11 22:33:00+00:00,2067.56,2068.2,2066.57,2067.17,1409.267
2026-03-11 22:34:00+00:00,2067.18,2067.58,2064.26,2064.49,4379.595
2026-03-11 22:35:00+00:00,2064.49,2064.99,2063.25,2063.76,1889.024
2026-03-11 22:36:00+00:00,2063.76,2064.56,2063.1,2063.44,2305.376
2026-03-11 22:37:00+00:00,2063.45,2063.78,2061.04,2061.96,4295.936
2026-03-11 22:38:00+00:00,2061.95,2062.38,2061.02,2061.03,1413.991
2026-03-11 22:39:00+00:00,2061.02,2062.64,2060.66,2061.9,2830.881
2026-03-11 22:40:00+00:00,2061.9,2062.62,2060.79,2062.16,1478.911
2026-03-11 22:41:00+00:00,2062.16,2063.6,2061.88,2062.2,1471.157
2026-03-11 22:42:00+00:00,2062.21,2062.51,2061.0,2061.24,1830.23
2026-03-11 22:43:00+00:00,2061.23,2063.78,2061.23,2063.77,884.791
2026-03-11 22:44:00+00:00,2063.78,2064.38,2063.06,2063.17,2228.93
2026-03-11 22:45:00+00:00,2063.18,2064.76,2062.9,2064.25,1564.823
2026-03-11 22:46:00+00:00,2064.25,2064.25,2062.24,2062.63,1032.87
2026-03-11 22:47:00+00:00,2062.63,2065.76,2062.61,2065.22,1614.288
2026-03-11 22:48:00+00:00,2065.21,2066.22,2065.21,2065.92,1597.379
2026-03-11 22:49:00+00:00,2065.92,2065.92,2062.58,2062.82,1031.032
2026-03-11 22:50:00+00:00,2062.82,2064.3,2062.62,2063.46,1261.712
2026-03-11 22:51:00+00:00,2063.45,2063.45,2062.6,2062.86,815.909
2026-03-11 22:52:00+00:00,2062.85,2062.87,2061.27,2061.45,1514.565
2026-03-11 22:53:00+00:00,2061.45,2062.0,2061.39,2061.42,1181.917
2026-03-11 22:54:00+00:00,2061.42,2061.42,2058.2,2059.63,4930.092
2026-03-11 22:55:00+00:00,2059.62,2061.21,2059.4,2059.43,2150.744
2026-03-11 22:56:00+00:00,2059.44,2059.68,2057.75,2059.59,2473.393
2026-03-11 22:57:00+00:00,2059.59,2061.24,2058.8,2060.8,1812.369
2026-03-11 22:58:00+00:00,2060.8,2060.96,2059.92,2060.8,1237.091
2026-03-11 22:59:00+00:00,2060.8,2060.89,2060.32,2060.73,686.039
2026-03-11 23:00:00+00:00,2060.72,2064.0,2060.25,2062.66,1979.104
2026-03-11 23:01:00+00:00,2062.66,2062.86,2061.6,2061.76,884.212
2026-03-11 23:02:00+00:00,2061.76,2063.34,2061.34,2063.02,1708.362
2026-03-11 23:03:00+00:00,2063.02,2063.65,2062.17,2062.79,2290.519
2026-03-11 23:04:00+00:00,2062.79,2063.49,2062.0,2062.0,763.889
2026-03-11 23:05:00+00:00,2062.0,2062.5,2061.58,2062.37,712.878
2026-03-11 23:06:00+00:00,2062.37,2063.75,2062.36,2063.46,599.83
2026-03-11 23:07:00+00:00,2063.46,2063.47,2062.13,2063.0,884.73
2026-03-11 23:08:00+00:00,2063.0,2063.41,2060.98,2060.98,421.539
2026-03-11 23:09:00+00:00,2060.98,2062.02,2059.19,2060.4,2220.107
2026-03-11 23:10:00+00:00,2060.4,2061.99,2060.14,2061.99,1083.968
2026-03-11 23:11:00+00:00,2061.99,2062.34,2060.81,2062.24,728.834
2026-03-11 23:12:00+00:00,2062.24,2063.18,2061.61,2062.16,601.253
2026-03-11 23:13:00+00:00,2062.16,2062.16,2061.3,2061.42,334.272
