open_time,open,high,low,close,volume
2026-03-09 22:23:00+00:00,68763.5,68763.6,68746.4,68763.5,11.098
2026-03-09 22:24:00+00:00,68763.5,68763.6,68739.1,68741.3,21.253
2026-03-09 22:25:00+00:00,68741.2,68800.0,68741.2,68799.9,19.623
2026-03-09 22:26:00+00:00,68800.0,68828.0,68788.8,68788.8,26.061
2026-03-09 22:27:00+00:00,68788.9,68816.6,68783.9,68792.0,23.272
2026-03-09 22:28:00+00:00,68792.0,68824.6,68792.0,68805.6,22.589
2026-03-09 22:29:00+00:00,68805.7,68839.8,68789.7,68795.9,81.135
2026-03-09 22:30:00+00:00,68795.9,68836.4,68790.9,68792.3,170.337
2026-03-09 22:31:00+00:00,68792.4,68809.7,68785.4,68787.0,16.654
2026-03-09 22:32:00+00:00,68787.0,68810.0,68763.5,68809.9,33.134
2026-03-09 22:33:00+00:00,68810.0,68810.0,68770.3,68770.4,13.712
2026-03-09 22:34:00+00:00,68770.4,68815.0,68764.9,68815.0,42.887
2026-03-09 22:35:00+00:00,68814.9,68814.9,68760.6,68760.6,54.594
2026-03-09 22:36:00+00:00,68760.7,68760.7,68601.4,68683.5,303.753
2026-03-09 22:37:00+00:00,68683.6,68686.5,68606.3,68606.4,79.801
2026-03-09 22:38:00+00:00,68606.4,68674.4,68557.7,68606.3,145.922
2026-03-09 22:39:00+00:00,68606.2,68617.4,68566.1,68610.4,74.906
2026-03-09 22:40:00+00:00,68610.4,68628.3,68579.4,68627.5,55.109
2026-03-09 22:41:00+00:00,68627.4,68659.8,68612.0,68643.3,79.458
2026-03-09 22:42:00+00:00,68643.3,68692.2,68600.0,68648.3,46.363
2026-03-09 22:43:00+00:00,68648.4,68688.6,68648.4,68684.9,27.095
2026-03-09 22:44:00+00:00,68684.9,68722.7,68670.1,68698.4,45.96
2026-03-09 22:45:00+00:00,68698.3,68698.3,68654.2,68684.0,20.961
2026-03-09 22:46:00+00:00,68683.9,68683.9,68622.1,68622.1,42.731
2026-03-09 22:47:00+00:00,68622.1,68677.1,68622.1,68675.5,48.624
2026-03-09 22:48:00+00:00,68675.5,68675.5,68648.5,68652.5,17.455
2026-03-09 22:49:00+00:00,68652.5,68718.3,68651.4,68712.2,63.376
2026-03-09 22:50:00+00:00,68712.2,68718.0,68591.1,68623.6,293.87
